Numero Ticket;Tipo de caso;Categoria;Tipo;Item;Resumen;Matri;Ubicacion;Numero Telefonico;Indicador Vip;Region;Service Desk;Modo de reporte;Estado;Fecha Creacion;Fecha Termino;Fecha Cierre;Prioridad;Grupos asignado;Grupo creador
WO0000004443158;R;MOBILIARIO;INST. ELECTRICAS;PUNTO / CABLE DE RED;REVISAR;S89215;AREQUIPA - 215000;##;1;NULL;Zona Norte;Web HD;Cerrado;2022-09-17;2022-09-19;2022-09-19;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004442480;R;MOBILIARIO;EDIFICIO;TECHO /BALDOSAS FILTRACION;CAMBIAR;S10536;PLAZA CIVICA VENTANILLA - 192026;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-17;2022-09-24;2022-09-24;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004445110;R;MOBILIARIO;LUMINARIAS;FOCO AHORRADOR;CAMBIAR;S09479;ROSA TORO - 193022;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-17;2022-09-25;2022-09-25;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004441875;R;MOBILIARIO;EDIFICIO;PUERTA / MAMPARA;LIMPIAR;S00208;MENDIOLA - 191078;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-17;2022-09-25;2022-09-25;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004444791;R;MOBILIARIO;CAJAS DE SEGURIDAD;CAJA BUZON;REPROGRAMAR;S10534;COLLIQUE - 191065;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-17;2022-09-19;2022-09-19;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004442078;R;MOBILIARIO;ATM;CERRADURA;APERTURAR;S09479;ROSA TORO - 193022;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-17;2022-09-19;2022-09-19;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004444207;R;MOBILIARIO;SERVICIOS HIGIENICOS;INODORO TANQUE DE AGUA;REVISAR;S37665;CANTO GRANDE - 191096;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-17;2022-09-23;2022-09-23;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004445107;R;MOBILIARIO;INST. ELECTRICAS;TABLERO ELECTRICO;REVISAR;S09479;ROSA TORO - 193022;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-17;2022-09-18;2022-09-18;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004444974;R;MOBILIARIO;CERRAJERIA;PUERTA / MAMPARA  CERRADURA;DUPLICADO DE LLAVE;S10744;PUNTO BCP SANTA CLARA - 191173;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-17;2022-09-23;2022-09-23;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004443083;R;MOBILIARIO;CERRAJERIA;CAJONERA  CERRADURA;REEMPLAZAR;S49099;LA RAMBLA BRASIL - 191166;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-17;2022-09-19;2022-09-19;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004442641;R;MOBILIARIO;CERRAJERIA;CAJONERA  CERRADURA;REEMPLAZAR;S00208;MENDIOLA - 191078;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-17;2022-09-20;2022-09-20;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004442121;R;MOBILIARIO;CERRAJERIA;CAJONERA  CERRADURA;REEMPLAZAR;E20729;TARAPACA - 191030;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-17;2022-09-21;2022-09-21;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004441738;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;JULIACA - 405000;##;1;Prov2RegSur2;Zona Norte;NULL;Terminado;2022-09-17;2022-09-25;;1;MANTENIMIENTO PROV 2 - SUR;CENTRASCAN
WO0000004441688;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;JULIACA - 405000;##;1;Prov2RegSur2;Zona Norte;NULL;Terminado;2022-09-17;2022-09-21;;1;MANTENIMIENTO PROV 2 - SUR;CENTRASCAN
WO0000004441399;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;JACOBO HUNTER - 215022;##;1;Prov1RegNorCh;Zona Norte;NULL;Terminado;2022-09-17;2022-10-11;;1;MANTENIMIENTO PROV 2 - SUR;CENTRASCAN
WO0000004441394;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;JACOBO HUNTER - 215022;##;1;Prov1RegNorCh;Zona Norte;NULL;Terminado;2022-09-17;2022-09-19;;1;MANTENIMIENTO PROV 2 - SUR;CENTRASCAN
WO0000004441436;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;AGUAS CALIENTES - 285004;##;1;Prov2RegSur2;Zona Norte;NULL;Terminado;2022-09-17;2022-09-17;;1;MANTENIMIENTO PROV 2 - SUR;CENTRASCAN
WO0000004444981;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;AYACUCHO - 220000;##;1;Prov2RegSurCh;Zona Centro;NULL;Terminado;2022-09-17;2022-09-26;;1;MANTENIMIENTO PROV 2 - SUR CHICO;CENTRASCAN
WO0000004441801;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;VITARTE - 191043;##;1;Lim3Reg2;Zona Centro;NULL;Rechazado;2022-09-17;2022-09-18;;1;MANTENIMIENTO LIMA 1;CENTRASCAN
WO0000004442063;R;MISCELANEO;INDECI;PRE INDECI;PRE REGULATORIO;NULL;RAUL FERRERO - 193012;##;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-17;2022-10-29;2022-10-29;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004441942;R;MISCELANEO;INDECI;PRE INDECI;PRE REGULATORIO;NULL;C.C. MULTIPLAZA - 191077;##;1;NULL;Zona Centro;Web HD;Terminado;2022-09-17;2022-11-18;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004441842;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;IZAGUIRRE - 191154;##;1;Lim2Reg4;Zona Centro;NULL;Terminado;2022-09-17;2022-09-17;;1;MANTENIMIENTO LIMA 1;CENTRASCAN
WO0000004441393;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;VITARTE - 191043;##;1;Lim3Reg2;Zona Centro;NULL;Terminado;2022-09-17;2022-09-18;;1;MANTENIMIENTO LIMA 1;CENTRASCAN
WO0000004448049;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S02935;C.B. FIORI - 191088;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-09-18;2022-09-19;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004447629;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S44606;DIAGONAL - 285003;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-09-18;2022-09-30;2022-09-30;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004448545;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S50282;NAYLAMP - 191143;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-25;2022-09-25;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004446237;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;E15948;PURUCHUCO - 191020;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-26;2022-09-26;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004446231;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;E15948;PURUCHUCO - 191020;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-26;2022-09-26;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004446090;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;E15948;PURUCHUCO - 191020;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-25;2022-09-25;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004446078;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;E15948;PURUCHUCO - 191020;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-20;2022-09-20;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004447423;R;MOBILIARIO;EQUIPO;LAMPARA DE EMERGENCIA;REPARAR;E12653;MALA - 255002;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-10-02;2022-10-02;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004446074;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;E15948;PURUCHUCO - 191020;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-20;2022-09-20;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004445669;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;E19405;BELAUNDE - 191018;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-19;2022-09-19;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004446716;R;MOBILIARIO;EQUIPO;AIRE ACONDICIONADO;REPARAR;S23873;MOLICENTRO - 193004;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-21;2022-09-21;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004448551;R;MOBILIARIO;IMAGEN;PORTA AFICHES;REPARAR;S22387;CAQUETA - 191091;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-24;2022-09-24;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004448821;R;MOBILIARIO;INST. SANITARIAS;TUBERIA DE AGUA;REPARAR;S25183;ICA - 380000;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-10-17;2022-10-17;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004448577;R;MOBILIARIO;DISP. DE SEGURIDAD;DVR;REPARAR;S47452;AREQUIPA - 215000;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-09-18;2022-10-19;2022-10-19;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004447960;R;MOBILIARIO;IMAGEN;TOTEM;REPARAR;E17437;CHINCHA - 315000;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-30;2022-09-30;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004448581;R;MOBILIARIO;AUDIO Y VIDEO;TV;REPARAR;S37413;ARGENTINA - 191014;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-20;2022-09-20;2;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004446300;R;MOBILIARIO;EDIFICIO;VIDRIO;REPARAR;NULL;SAN ROMAN - 405003;##;1;NULL;Zona Norte;Web HD;Cerrado;2022-09-18;2022-10-26;2022-10-26;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004445814;R;MOBILIARIO;MOBILIARIO;SEPARADORES;REPARAR;U18465;CONSTRUCTORES - 193005;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-09-18;2022-09-19;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004448003;R;MOBILIARIO;IMAGEN;PORTA FOLLETO;REPARAR;E17437;CHINCHA - 315000;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-09-18;2022-09-23;;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004446797;R;MOBILIARIO;CAJAS DE SEGURIDAD;CAJA BUZON;REPARAR;S01540;CERRO COLORADO - 215013;###;1;NULL;Zona Norte;Web HD;Rechazado;2022-09-18;2022-09-19;;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004446785;R;MOBILIARIO;MOBILIARIO;MESAS;REPARAR;S01540;CERRO COLORADO - 215013;###;1;NULL;Zona Norte;Web HD;Rechazado;2022-09-18;2022-09-18;;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004447830;R;MOBILIARIO;EQUIPO;DETECTOR DE BILLETES;REPARAR;S41034;URUBAMBA - 285009;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-09-18;2022-09-23;2022-09-23;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004446920;R;MOBILIARIO;MOBILIARIO;SILLAS;REPARAR;S22360;LA FONTANA - 193054;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-25;2022-09-25;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004446582;R;MOBILIARIO;MOBILIARIO;SILLAS;REPARAR;S12310;ANTUNEZ DE MAYOLO - 191028;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-20;2022-09-20;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004447662;R;MOBILIARIO;MOBILIARIO;MESAS;REPARAR;S10032;PUENTE PIEDRA - 191035;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-19;2022-09-19;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004445764;R;MOBILIARIO;MOBILIARIO;ORDENADORES DE COLA;REPARAR;S22360;LA FONTANA - 193054;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-25;2022-09-25;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004447491;R;MOBILIARIO;EDIFICIO;VENTANA;REPARAR;U23264;NICOLAS AYLLON - 191027;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-10-14;2022-10-14;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004448694;R;MOBILIARIO;DISP. DE SEGURIDAD;PULSADOR DE ASALTO;REPARAR;U14284;CAQUETA - 191091;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-10-16;2022-10-16;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004448053;R;MOBILIARIO;CERRAJERIA;CABLE DE SEGURIDAD;APERTURAR;E17524;MEGA PLAZA 2 - 191040;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-09-18;2022-09-19;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004447334;R;MOBILIARIO;CERRAJERIA;PUERTA / MAMPARA  CERRADURA;REEMPLAZAR;U21904;SANTA ANITA - 191052;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-09-18;2022-09-20;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004447257;R;MOBILIARIO;CERRAJERIA;CAJONERA  CERRADURA;REEMPLAZAR;U21904;SANTA ANITA - 191052;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-09-18;2022-09-20;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004447308;R;MOBILIARIO;LUMINARIAS;FOCO FLOURESCENTES;CAMBIAR;E12653;MALA - 255002;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-09-18;2022-09-23;;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004448822;R;MOBILIARIO;EQUIPO;GRUPO ELECTROGENO;REGARGAR COMBUSTIBLE;S25183;ICA - 380000;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-20;2022-09-20;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004448820;R;MOBILIARIO;INST. ELECTRICAS;TABLERO ELECTRICO;REVISAR;S25183;ICA - 380000;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-28;2022-09-28;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004447966;R;MOBILIARIO;IMAGEN;STICKER;REPONER;E17437;CHINCHA - 315000;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-10-02;2022-10-02;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004447587;R;MOBILIARIO;EDIFICIO;TECHO /BALDOSAS FILTRACION;CAMBIAR;E12653;MALA - 255002;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-21;2022-09-21;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004447439;R;MOBILIARIO;EQUIPO;GRUPO ELECTROGENO;ALQUILER;E12653;MALA - 255002;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-23;2022-09-23;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004445721;R;MOBILIARIO;EQUIPO;GRUPO ELECTROGENO;REGARGAR COMBUSTIBLE;U20375;SAN JUAN DE MARCONA - 513000;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-24;2022-09-24;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004445635;R;MOBILIARIO;MOBILIARIO;ESCRITORIO;LIMPIAR;U20852;EL CARMEN - 315001;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-10-17;2022-10-17;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004448057;R;MOBILIARIO;INST. ELECTRICAS;PUNTO / CABLE DE RED;REVISAR;E16777;AREQUIPA - 215000;###;0;NULL;Zona Norte;Web HD;Cerrado;2022-09-18;2022-09-19;2022-09-19;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004448164;R;MOBILIARIO;INST. ELECTRICAS;TOMACORRIENTES;REVISAR;NULL;GRAU (LIMA) - 191005;##;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-20;2022-09-20;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004446015;R;MOBILIARIO;CERRAJERIA;PUERTA / MAMPARA  CERRADURA;APERTURAR;NULL;EL PINO - 191087;##;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-18;2022-09-18;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004446700;R;MOBILIARIO;INST. ELECTRICAS;CABLEADO;REVISAR;S92438;LOS RUISEÑORES - 191115;##;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-21;2022-09-21;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004446753;R;MOBILIARIO;INST. ELECTRICAS;CABLEADO;REVISAR;S92438;CHINCHA - 315000;##;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-21;2022-09-21;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004445931;R;MOBILIARIO;INST. ELECTRICAS;PUNTO / CABLE DE RED;REVISAR;S60305;CREDITO AUTOMOTRIZ - 100004 - CREDITO AUTOMOTRIZ - 100004;##;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-18;2022-09-18;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004447034;R;MOBILIARIO;EQUIPO;TICKETERA;REVISAR;S43424;URB SAN FELIPE COMAS - 191053;###;1;Lim1Reg2;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-19;2022-09-19;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004445906;R;MOBILIARIO;LUMINARIAS;FOCO FLOURESCENTES;CAMBIAR;S04219;HUB ZARATE - 100005 - HUB ZARATE - 100005;###;1;Lim1Reg1;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-23;2022-09-23;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004445507;R;MOBILIARIO;LUMINARIAS;FOCO AHORRADOR;CAMBIAR;S12310;ANTUNEZ DE MAYOLO - 191028;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-20;2022-09-20;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004447022;R;MOBILIARIO;EDIFICIO;PARED MAYOLICA;RESANAR;S12310;ANTUNEZ DE MAYOLO - 191028;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-23;2022-09-23;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004446340;R;MOBILIARIO;LUMINARIAS;FOCO FLOURESCENTES;CAMBIAR;S34564;AREQUIPA - 215000;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-09-18;2022-09-19;2022-09-19;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004448464;R;MOBILIARIO;LUMINARIAS;REFLECTOR / LAMPARAS;REVISAR;S46157;MALL AVENTURA PLAZA SANTA ANITA - 191118;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-23;2022-09-23;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004445672;R;MOBILIARIO;SERVICIOS HIGIENICOS;INODOROS;REVISAR;S28175;MOLICENTRO - 193004;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-18;2022-09-18;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004447114;R;MOBILIARIO;INST. ELECTRICAS;TABLERO ELECTRICO;REVISAR;S09479;ROSA TORO - 193022;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-18;2022-09-18;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004447103;R;MOBILIARIO;INST. ELECTRICAS;PUNTO / CABLE DE RED;REVISAR;S26619;SAN JUAN DE LURIGANCHO - 191017;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-24;2022-09-24;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004445674;R;MOBILIARIO;CERRAJERIA;ARMARIO CERRADURA;APERTURAR;U21316;RAUL FERRERO - 193012;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-19;2022-09-19;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004446858;R;MOBILIARIO;CERRAJERIA;ESCRITORIO CERRADURA;REEMPLAZAR;U14302;EL SOL - 191082;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-18;2022-09-19;2022-09-19;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004445180;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;AYACUCHO - 220000;##;1;Prov2RegSurCh;Zona Centro;NULL;Rechazado;2022-09-18;2022-10-04;;1;MANTENIMIENTO PROV 2 - SUR CHICO;CENTRASCAN
WO0000004445251;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;AYACUCHO - 220000;##;1;Prov2RegSurCh;Zona Centro;NULL;Rechazado;2022-09-18;2022-10-04;;1;MANTENIMIENTO PROV 2 - SUR CHICO;CENTRASCAN
WO0000004445250;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;AYACUCHO - 220000;##;1;Prov2RegSurCh;Zona Centro;NULL;Rechazado;2022-09-18;2022-10-04;;1;MANTENIMIENTO PROV 2 - SUR CHICO;CENTRASCAN
WO0000004449344;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;S48218;EMANCIPACION - 191054;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-19;2022-09-20;2022-09-20;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004450113;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;E19411;SANTA LUZMILA - 191063;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-09-19;2022-09-20;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004451554;R;MOBILIARIO;EQUIPO;AIRE ACONDICIONADO;REPARAR;S16190;PLAZA UNION - 191062;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-19;2022-09-23;2022-09-23;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004451003;R;MOBILIARIO;EQUIPO;AIRE ACONDICIONADO;REPARAR;U19044;MALL AVENTURA PLAZA SANTA ANITA - 191118;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-19;2022-09-20;2022-09-20;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004450147;R;MOBILIARIO;EQUIPO;AIRE ACONDICIONADO;REPARAR;S15085;VENEZUELA - 191026;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-19;2022-10-04;2022-10-04;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004451175;R;MOBILIARIO;EQUIPO;AIRE ACONDICIONADO;REPARAR;E12653;MALA - 255002;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-19;2022-10-04;2022-10-04;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004449387;R;MOBILIARIO;CAJAS DE SEGURIDAD;CAJA PULMON;REPARAR;S46157;MALL AVENTURA PLAZA SANTA ANITA - 191118;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-19;2022-09-25;2022-09-25;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004451628;R;MOBILIARIO;EDIFICIO;PUERTA/MAMPARA BRAZO HIDRAULICO;REPARAR;NULL;TOQUEPALA - 565000;##;1;NULL;Zona Norte;Web HD;Cerrado;2022-09-19;2022-09-25;2022-09-25;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004449137;R;MOBILIARIO;EDIFICIO;PUERTA / MAMPARA;REPARAR;NULL;MOLICENTRO - 193004;##;1;NULL;Zona Centro;Web HD;Cerrado;2022-09-19;2022-09-25;2022-09-25;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004450144;R;MOBILIARIO;MOBILIARIO;SEPARADORES;REPARAR;S15085;VENEZUELA - 191026;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-09-19;2022-09-19;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004451317;R;MOBILIARIO;ENSERES MENORES;VENTILADOR;REPARAR;E12653;MALA - 255002;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-09-19;2022-09-26;;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
