Numero Ticket|Tipo de caso|Categoria|Tipo|Item|Resumen|Matri|Ubicacion|Numero Telefonico|Indicador Vip|Region|Service Desk|Modo de reporte|Estado|Fecha Creacion|Fecha Termino|Fecha Cierre|Prioridad|Grupos asignado|Grupo creador
WO0000005260195||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REPARAR|S53182|LOS DAMASCOS - 193038|(###)|2|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-05-26|28/05/2023|31/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005258605||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S92053|GRAU (LIMA) - 191005|(###)|2|Lim1Reg5|Zona Sur|Web HD|Rechazado|2023-05-26|||3|MANTENIMIENTO LIMA 1|
WO0000005258882||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S92053|GRAU (LIMA) - 191005|(###)|2|Lim1Reg5|Zona Sur|Web HD|Cerrado|2023-05-26|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005258674||MOBILIARIO|INSTALACIONES ELECTRICAS|TUBERIA DE AGUA|REPARAR|U23016|LA ENSENADA - 191149|###|2|Lim1Reg5|Zona Centro|Web HD|Rechazado|2023-05-26|||3|MANTENIMIENTO LIMA 1|
WO0000005259244||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|CAMARA CONVENCIONAL|REPARAR|S29354|MARIANO MELGAR - 215014|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-05-26|26/05/2023|29/05/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005259268||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|PANEL DE ALARMAS|REPARAR|S89996|BUSTAMANTE Y RIVERO - 215010|(###)|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-05-26|26/05/2023|29/05/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005259251||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|PANEL DE ALARMAS|REPARAR|S89996|BUSTAMANTE Y RIVERO - 215010|(###)|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-05-26|28/05/2023|31/05/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005260660||MOBILIARIO|MOBILIARIO|CAJONERA|REPARAR|S44077|PUNO - 495000|###|2|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-05-26|4/06/2023|7/06/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005260635||MOBILIARIO|EDIFICIO|PUERTA / MAMPARA|REPARAR|S44077|PUNO - 495000|###|2|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-05-26|4/06/2023|7/06/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005258607||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|PANEL DE ALARMAS|REPARAR|S85717|ZARATE - 191097|(###)|2|Lim3Reg5|Zona Centro|Web HD|Cerrado|2023-05-26|29/05/2023|1/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005259666||MOBILIARIO|EDIFICIO|DRYWALL|REPARAR|S27757|HUAYCAN - 191085|###|2|Lim3Reg2|Zona Sur|Web HD|Cerrado|2023-05-26|26/05/2023|29/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005260132||MOBILIARIO|CAJAS DE SEGURIDAD|CAJA BUZON|REPARAR|S22387|EL SOL - 191082|###|2|NULL|Zona Centro|Web HD|Cerrado|2023-05-26|29/05/2023|1/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005259219||MOBILIARIO|CAJAS DE SEGURIDAD|CAJA BUZON|REPARAR|U23420|METRO AV. WIESSE - 191106|###|2|Lim3Reg5|Zona Centro|Web HD|Cerrado|2023-05-26|29/05/2023|1/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005259287||MOBILIARIO|MOBILIARIO|CAJONERA|REPARAR|T00334|HUAYCAN - 191085|##|2|Lim3Reg2|Zona Sur|Web HD|Cerrado|2023-05-26|26/05/2023|29/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005260663||MOBILIARIO|MOBILIARIO|CREDENZA|REPARAR|S91411|VILLA SOL - 191059|(###)|2|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-05-26|26/05/2023|29/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005259262||MOBILIARIO|MOBILIARIO|ESCRITORIO|REPARAR|S91411|METRO AV. WIESSE - 191106|(###)|2|Lim3Reg5|Zona Centro|Web HD|Cerrado|2023-05-26|26/05/2023|29/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005260675||MOBILIARIO|EDIFICIO|JARDIN|ARREGLAR|S40821|QUILLABAMBA - 505000|###|2|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-05-26|22/06/2023|25/06/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005260638||MOBILIARIO|INSTALACIONES ELECTRICAS|PUNTO / CABLE DE RED|REVISAR|S44077|PUNO - 495000|###|2|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-05-26|4/06/2023|7/06/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005258855||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S83988|EL PEDREGAL - 251000|(###)|2|NULL|Zona Norte|Web HD|Cerrado|2023-05-26|4/06/2023|7/06/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005260618||MOBILIARIO|LIMPIEZA|OFICINA|FUMIGAR|S24524|CAÑETE - 255000|###|2|NULL|Zona Sur|Web HD|Cerrado|2023-05-26|2/06/2023|5/06/2023|3|MANTENIMIENTO PROV 2 - SUR CHICO|
WO0000005258696||MOBILIARIO|ATM|CERRADURA|APERTURAR|E22124|ICA - 380000|###|2|Prov2RegSurCh|Zona Sur|Web HD|Cerrado|2023-05-26|3/06/2023|6/06/2023|3|MANTENIMIENTO PROV 2 - SUR CHICO|
WO0000005260644||MOBILIARIO|EDIFICIO|ESCALERA CINTA ANTIDESLIZANTE|REPONER|S89996|AREQUIPA - 215000|(###)|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-05-26|26/05/2023|29/05/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005260647||MOBILIARIO|SERVICIOS HIGIENICOS|GRIFERIA|REVISAR|S89996|AREQUIPA - 215000|(###)|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-05-26|26/05/2023|29/05/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005260641||MOBILIARIO|SERVICIOS HIGIENICOS|INODOROS|REVISAR|S89996|AREQUIPA - 215000|(###)|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-05-26|26/05/2023|29/05/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005260664||MOBILIARIO|LUMINARIAS|FOCO DICROICOS|CAMBIAR|S44077|PUNO - 495000|###|2|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-05-26|4/06/2023|7/06/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005260661||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S44077|PUNO - 495000|###|2|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-05-26|4/06/2023|7/06/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005260685||MOBILIARIO|AUDIO Y VIDEO|CABLE VGA|REEMPLAZAR|S43424|URB SAN FELIPE COMAS - 191053|###|2|Lim1Reg2|Zona Centro|Web HD|Cerrado|2023-05-26|4/06/2023|7/06/2023|2|MANTENIMIENTO LIMA 1|
WO0000005259269||MOBILIARIO|CERRAJERIA|PUERTA / MAMPARA CERRADURA|DUPLICADO DE LLAVE|T00334|ELIO - 191067|##|2|NULL|Zona Sur|Web HD|Cerrado|2023-05-26|26/05/2023|29/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005259289||MOBILIARIO|SERVICIOS HIGIENICOS|INODORO TANQUE DE AGUA|REVISAR|T00334|HUAYCAN - 191085|##|2|Lim3Reg2|Zona Sur|Web HD|Cerrado|2023-05-26|26/05/2023|29/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005259226||MOBILIARIO|SERVICIOS HIGIENICOS|URINARIOS|REVISAR|S64267|TUPAC AMARU - 191038|(###)|2|Lim1Reg2|Zona Centro|Web HD|Cerrado|2023-05-26|28/05/2023|31/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005260632||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|U22842|VENEZUELA - 191026|###|2|Lim3Reg3|Zona Sur|Web HD|Cerrado|2023-05-26|28/05/2023|31/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005258879||MOBILIARIO|LIMPIEZA|OFICINA|FUMIGAR|S10901|CAILLOMA - 191098|###|2|NULL|Zona Sur|Web HD|Cerrado|2023-05-26|3/06/2023|6/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005260174||MOBILIARIO|ATM|ATM|REVISAR|S23873|MOLICENTRO - 193004|###|2|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-05-26|29/05/2023|1/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005259231||MOBILIARIO|CERRAJERIA|PUERTA / MAMPARA CERRADURA|REEMPLAZAR|S13342|CHOSICA - 191075|###|2|NULL|Zona Sur|Web HD|Cerrado|2023-05-26|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005259624||MOBILIARIO|AUDIO Y VIDEO|SISTEMA DE AUDIO|RETIRAR|S91411|ZARATE - 191097|(###)|2|Lim3Reg5|Zona Centro|Web HD|Cerrado|2023-05-26|29/05/2023|1/06/2023|2|MANTENIMIENTO LIMA 1|
WO0000005258678||MOBILIARIO|LIMPIEZA|OFICINA|FUMIGAR|S91411|TOTTUS GUIPOR - 191147|(###)|2|Lim1Reg5|Zona Centro|Web HD|Cerrado|2023-05-26|2/06/2023|5/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005262884||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S57426|MALL AVENTURA PLAZA AREQUIPA - 215011|(###)|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-05-27|16/06/2023|19/06/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005262840||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REPARAR|S34934|IMPERIAL - 255001|###|2|Prov2RegSurCh|Zona Sur|Web HD|Cerrado|2023-05-27|11/06/2023|14/06/2023|3|MANTENIMIENTO PROV 2 - SUR CHICO|
WO0000005262838||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REPARAR|S34934|IMPERIAL - 255001|###|2|Prov2RegSurCh|Zona Sur|Web HD|Cerrado|2023-05-27|11/06/2023|14/06/2023|3|MANTENIMIENTO PROV 2 - SUR CHICO|
WO0000005261964||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S62476|LA SALLE - 191114|(###)|2|Lim3Reg3|Zona Sur|Web HD|Rechazado|2023-05-27|||3|MANTENIMIENTO LIMA 1|
WO0000005263522||MOBILIARIO|EQUIPO|DETECTOR DE BILLETES|REPARAR|E21196|LAS MALVINAS - 191076|###|2|Lim1Reg4|Zona Centro|Web HD|Cerrado|2023-05-27|28/05/2023|31/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005262842||MOBILIARIO|EQUIPO|LAMPARA DE EMERGENCIA|REPARAR|S91411|SAN JUAN DE LURIGANCHO - 191017|(###)|2|Lim3Reg5|Zona Centro|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005263533||MOBILIARIO|EQUIPO|LAMPARA DE EMERGENCIA|REPARAR|T00334|RAUL FERRERO - 193012|##|2|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005263523||MOBILIARIO|EQUIPO|LAMPARA DE EMERGENCIA|REPARAR|T00334|RAUL FERRERO - 193012|##|2|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005262349||MOBILIARIO|SERVICIOS HIGIENICOS|SECADOR DE MANOS|REPARAR|S23231|BOLOGNESI - 540002|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-05-27|1/06/2023|4/06/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005262887||MOBILIARIO|EDIFICIO|PUERTA / MAMPARA|REPARAR|S57426|MALL AVENTURA PLAZA AREQUIPA - 215011|(###)|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-05-27|3/06/2023|6/06/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005263159||MOBILIARIO|EDIFICIO|PUERTA / MAMPARA|REPARAR|S89996|LARAPA - 285005|(###)|2|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005263517||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|SENSOR DE MAMPARA|REPARAR|E21196|LAS MALVINAS - 191076|###|2|Lim1Reg4|Zona Centro|Web HD|Cerrado|2023-05-27|28/05/2023|31/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005261936||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|LLAVE SHUNT|REPARAR|S91411|COLLIQUE - 191065|(###)|2|NULL|Zona Centro|Web HD|Cerrado|2023-05-27|30/05/2023|2/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005263535||MOBILIARIO|EDIFICIO|PUERTA / MAMPARA|REPARAR|T00334|LOS RUISEÑORES - 191115|##|2|Lim1Reg1|Zona Sur|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005262862||MOBILIARIO|EDIFICIO|PUERTA / MAMPARA|REPARAR|T00334|LOS DAMASCOS - 193038|##|2|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005262324||MOBILIARIO|EDIFICIO|PUERTA/MAMPARA MANIJA|REPARAR|S12864|EDUARDO DE HABICH - 191023|###|2|NULL|Zona Centro|Web HD|Cerrado|2023-05-27|28/05/2023|31/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005262837||MOBILIARIO|SERVICIOS HIGIENICOS|LAVATORIO|REPARAR|S91411|SAN JUAN DE LURIGANCHO - 191017|(###)|2|Lim3Reg5|Zona Centro|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005263530||MOBILIARIO|SALAS DE REUNION|SILLAS|REPARAR|T00334|RAUL FERRERO - 193012|##|2|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005263160||MOBILIARIO|SERVICIOS HIGIENICOS|GRIFERIA|REVISAR|S89996|LARAPA - 285005|(###)|2|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005263158||MOBILIARIO|SERVICIOS HIGIENICOS|INODORO FLUXOMETRO|REVISAR|S89996|LARAPA - 285005|(###)|2|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005262898||MOBILIARIO|CAJAS DE SEGURIDAD|CAJA BUZON|REPROGRAMAR|U14574|CAYMA - 215002|###|2|NULL|Zona Norte|Web HD|Cerrado|2023-05-27|10/06/2023|13/06/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005261971||MOBILIARIO|INSTALACIONES ELECTRICAS|BOMBAS DE AGUA|REVISAR|S52733|SAN JUAN DE MARCONA - 513000|(###)|2|Prov2RegSurCh|Zona Sur|Web HD|Cerrado|2023-05-27|4/07/2023|7/07/2023|3|MANTENIMIENTO PROV 2 - SUR CHICO|
WO0000005262829||MOBILIARIO|SERVICIOS HIGIENICOS|INODORO TANQUE DE AGUA|REVISAR|S34934|IMPERIAL - 255001|###|2|Prov2RegSurCh|Zona Sur|Web HD|Cerrado|2023-05-27|10/06/2023|13/06/2023|3|MANTENIMIENTO PROV 2 - SUR CHICO|
WO0000005262835||MOBILIARIO|EQUIPO|GRUPO ELECTROGENO|REVISAR|S34934|IMPERIAL - 255001|###|2|Prov2RegSurCh|Zona Sur|Web HD|Cerrado|2023-05-27|1/06/2023|4/06/2023|3|MANTENIMIENTO PROV 2 - SUR CHICO|
WO0000005263185||MOBILIARIO|INSTALACIONES ELECTRICAS|CABLEADO|REVISAR|S96585|PLAZA LIMA NORTE - 191058|##|2|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-05-27|5/06/2023|8/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005262362||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|U17004|AREQUIPA - 215000|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-05-27|28/05/2023|31/05/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005262343||MOBILIARIO|SERVICIOS HIGIENICOS|URINARIO FLUXOMETRO|REVISAR|S23231|BOLOGNESI - 540002|###|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-05-27|11/06/2023|14/06/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005263157||MOBILIARIO|EDIFICIO|TECHO /BALDOSAS|CAMBIAR|S89996|CERRO COLORADO - 215013|(###)|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005263156||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S89996|CERRO COLORADO - 215013|(###)|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005262885||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S57426|MALL AVENTURA PLAZA AREQUIPA - 215011|(###)|2|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-05-27|4/06/2023|7/06/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005261954||MOBILIARIO|CAJAS DE SEGURIDAD|BOVEDA|CAMBIO DE BATERIAS|E22023|SICUANI - 533000|###|2|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-05-27|9/06/2023|12/06/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005262387||MOBILIARIO|CAJAS DE SEGURIDAD|BOVEDA|CAMBIO DE BATERIAS|S05133|NAYLAMP - 191143|###|2|Lim1Reg4|Zona Centro|Web HD|Cerrado|2023-05-27|29/05/2023|1/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005261975||MOBILIARIO|ATM|CERRADURA|REEMPLAZAR|S14717|LOS DAMASCOS - 193038|###|2|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-05-27|1/06/2023|4/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005263149||MOBILIARIO|MOBILIARIO|ESCRITORIO|MANTENIMIENTO|U20184|LA FONTANA - 193054|###|2|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-05-27|2/06/2023|5/06/2023|1|MANTENIMIENTO LIMA 1|
WO0000005263551||MOBILIARIO|CERRAJERIA|CREDENZA CERRADURA|APERTURAR|T00334|SANTA ANITA - 191052|##|2|Lim3Reg2|Zona Sur|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005263550||MOBILIARIO|CERRAJERIA|CREDENZA CERRADURA|DUPLICADO DE LLAVE|T00334|SANTA ANITA - 191052|##|2|Lim3Reg2|Zona Sur|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005263547||MOBILIARIO|CERRAJERIA|CREDENZA CERRADURA|DUPLICADO DE LLAVE|T00334|SANTA ANITA - 191052|##|2|Lim3Reg2|Zona Sur|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005263552||MOBILIARIO|CERRAJERIA|CAJONERA CERRADURA|DUPLICADO DE LLAVE|T00334|SANTA ANITA - 191052|##|2|Lim3Reg2|Zona Sur|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005263509||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|T00334|LOS DAMASCOS - 193038|##|2|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005262865||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|T00334|MUSA - 193050|##|2|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005263539||MOBILIARIO|SERVICIOS HIGIENICOS|GRIFERIA|REVISAR|T00334|LOS RUISEÑORES - 191115|##|2|Lim1Reg1|Zona Sur|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005263526||MOBILIARIO|INSTALACIONES ELECTRICAS|CABLEADO|REVISAR|T00334|RAUL FERRERO - 193012|##|2|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005263510||MOBILIARIO|SERVICIOS HIGIENICOS|GRIFERIA|REVISAR|T00334|CONSTRUCTORES - 193005|##|2|Lim1Reg1|Zona Sur|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005263500||MOBILIARIO|SERVICIOS HIGIENICOS|GRIFERIA|REVISAR|T00334|LA FONTANA - 193054|##|2|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005262864||MOBILIARIO|SERVICIOS HIGIENICOS|GRIFERIA|REVISAR|T00334|MUSA - 193050|##|2|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005262863||MOBILIARIO|SERVICIOS HIGIENICOS|GRIFERIA|REVISAR|T00334|MUSA - 193050|##|2|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005262853||MOBILIARIO|SERVICIOS HIGIENICOS|INODORO TANQUE DE AGUA|REVISAR|T00334|LOS DAMASCOS - 193038|##|2|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-05-27|27/05/2023|30/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005263147||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S43424|URB SAN FELIPE COMAS - 191053|###|2|Lim1Reg2|Zona Centro|Web HD|Cerrado|2023-05-27|28/05/2023|31/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005262379||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S05133|NAYLAMP - 191143|###|2|Lim1Reg4|Zona Centro|Web HD|Cerrado|2023-05-27|30/05/2023|2/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005263507||MOBILIARIO|SERVICIOS HIGIENICOS|GRIFERIA|REVISAR|E21196|LAS MALVINAS - 191076|###|2|Lim1Reg4|Zona Centro|Web HD|Cerrado|2023-05-27|28/05/2023|31/05/2023|3|MANTENIMIENTO LIMA 1|
WO0000005262832||MOBILIARIO|INSTALACIONES ELECTRICAS|CORTE DE ENERGIA|REVISAR|S23942|GRAU (LIMA) - 191005|###|2|Lim1Reg5|Zona Sur|Web HD|Cerrado|2023-05-27|1/06/2023|4/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005263114||MOBILIARIO|CERRAJERIA|LONCHERA CERRADURA|DUPLICADO DE LLAVE|U20184|LA FONTANA - 193054|###|2|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-05-27|2/06/2023|5/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005262321||MOBILIARIO|LIMPIEZA|OFICINA|FUMIGAR|S91411|BELAUNDE - 191018|(###)|2|Lim1Reg2|Zona Centro|Web HD|Cerrado|2023-05-27|8/06/2023|11/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005262319||MOBILIARIO|LIMPIEZA|OFICINA|FUMIGAR|S91411|TUPAC AMARU - 191038|(###)|2|Lim1Reg2|Zona Centro|Web HD|Cerrado|2023-05-27|2/06/2023|5/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005262315||MOBILIARIO|LIMPIEZA|OFICINA|FUMIGAR|S91411|LOS ALISOS - 191080|(###)|2|Lim1Reg2|Zona Centro|Web HD|Cerrado|2023-05-27|2/06/2023|5/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005265779||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S74811|JACOBO HUNTER - 215022|(###)|2|Prov1RegNorCh|Zona Norte|Web HD|Cerrado|2023-05-28|16/06/2023|19/06/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005265702||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S70905|CHOSICA - 191075|(###)|2|NULL|Zona Sur|Web HD|Cerrado|2023-05-28|30/05/2023|2/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005265186||MOBILIARIO|EQUIPO|CONTADOR DE MONEDAS|REPARAR|S43424|URB SAN FELIPE COMAS - 191053|###|2|Lim1Reg2|Zona Centro|Web HD|Cerrado|2023-05-28|29/05/2023|1/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005266194||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REPARAR|S91411|TUPAC AMARU - 191038|(###)|2|Lim1Reg2|Zona Centro|Web HD|Cerrado|2023-05-28|29/05/2023|1/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005266711||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REPARAR|S53182|LOS DAMASCOS - 193038|(###)|2|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-05-28|8/06/2023|11/06/2023|3|MANTENIMIENTO LIMA 1|
WO0000005266772||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REPARAR|S89996|CAYMA - 215002|(###)|2|NULL|Zona Norte|Web HD|Cerrado|2023-05-28|5/06/2023|8/06/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005266128||MOBILIARIO|MOBILIARIO|MODULOS|REPARAR|S08154|URUBAMBA - 285009|###|2|Prov2RegSur2|Zona Norte|Web HD|Rechazado|2023-05-28|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000005267628||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|DVR|REPARAR|S61434|PLAZA SAN MARTIN - 191004|(###)|2|Lim1Reg4|Zona Sur|Web HD|Rechazado|2023-05-28|29/05/2023|29/05/2023|3|MANTENIMIENTO LIMA 1|
